Date,Time,Butt 1,Butt 2,Butt 3,Butt 4
23/03/2015,01:00:00,5.037,5.244,3.683,5.45
23/03/2015,02:00:00,4.415,4.623,3.049,4.934
23/03/2015,03:00:00,3.683,4.102,2.517,4.415
23/03/2015,04:00:00,3.683,3.893,2.303,4.311
23/03/2015,05:00:00,3.893,4.207,3.049,4.415
23/03/2015,06:00:00,3.893,4.102,3.261,4.311
23/03/2015,07:00:00,3.893,4.102,3.367,4.311
23/03/2015,08:00:00,6.166,6.268,5.86,5.86
23/03/2015,09:00:00,9.472,10.846,9.768,10.455
23/03/2015,10:00:00,9.077,10.455,10.357,10.846
23/03/2015,11:00:00,12.207,12.207,12.497,12.69
23/03/2015,12:00:00,13.173,13.076,12.98,12.207
23/03/2015,13:00:00,13.076,12.98,12.497,11.819
23/03/2015,14:00:00,12.883,12.787,12.304,11.722
23/03/2015,15:00:00,12.594,12.401,12.207,11.334
23/03/2015,16:00:00,12.304,12.11,11.916,11.139
23/03/2015,17:00:00,11.139,11.139,10.944,10.357
23/03/2015,18:00:00,10.259,10.357,10.161,9.768
23/03/2015,19:00:00,9.669,9.768,9.669,9.373
23/03/2015,20:00:00,9.176,9.275,9.275,9.077
23/03/2015,21:00:00,8.978,9.077,9.077,8.879
23/03/2015,22:00:00,8.481,8.779,8.779,8.581
23/03/2015,23:00:00,7.983,8.282,8.282,8.282
24/03/2015,00:00:00,7.682,7.882,7.983,7.882
24/03/2015,01:00:00,7.381,7.582,7.682,7.582
24/03/2015,02:00:00,6.978,7.28,7.28,7.179
24/03/2015,03:00:00,6.166,6.471,6.37,6.674
24/03/2015,04:00:00,5.552,5.86,5.86,6.166
24/03/2015,05:00:00,4.934,5.347,5.244,5.655
24/03/2015,06:00:00,4.102,4.519,4.519,4.934
24/03/2015,07:00:00,4.311,4.623,5.141,5.244
24/03/2015,08:00:00,7.079,6.877,7.179,8.082
24/03/2015,09:00:00,8.082,9.373,9.373,10.651
24/03/2015,10:00:00,11.722,12.304,12.304,12.304
24/03/2015,11:00:00,13.365,14.038,13.654,13.269
24/03/2015,12:00:00,13.654,13.846,13.269,12.787
24/03/2015,13:00:00,16.332,14.9,14.804,13.942
24/03/2015,14:00:00,13.461,13.654,12.013,12.11
24/03/2015,15:00:00,15.378,15.855,11.431,11.528
24/03/2015,16:00:00,12.98,12.594,10.357,10.944
24/03/2015,17:00:00,12.497,12.304,10.161,10.944
24/03/2015,18:00:00,10.944,10.944,9.176,9.866
24/03/2015,19:00:00,8.978,9.275,7.882,8.581
24/03/2015,20:00:00,8.082,7.983,7.079,7.782
24/03/2015,21:00:00,7.179,7.079,6.166,7.079
24/03/2015,22:00:00,6.573,6.471,5.757,6.471
24/03/2015,23:00:00,5.655,5.552,5.037,5.757
25/03/2015,00:00:00,5.037,5.037,4.519,5.347
25/03/2015,01:00:00,4.102,4.311,3.893,4.623
25/03/2015,02:00:00,3.367,3.683,3.049,3.893
25/03/2015,03:00:00,3.155,3.261,2.517,3.578
25/03/2015,04:00:00,2.943,3.049,2.517,3.261
25/03/2015,05:00:00,1.548,1.764,1.221,1.98
25/03/2015,06:00:00,0.453,0.784,0.674,0.784
25/03/2015,07:00:00,0.784,1.112,0.893,1.221
25/03/2015,08:00:00,1.764,2.195,3.049,3.893
25/03/2015,09:00:00,6.471,6.877,6.674,6.674
25/03/2015,10:00:00,7.682,7.882,7.481,7.079
25/03/2015,11:00:00,10.357,10.944,10.259,9.866
25/03/2015,12:00:00,12.207,15.951,13.942,13.461
25/03/2015,13:00:00,13.942,13.846,12.497,12.013
25/03/2015,14:00:00,12.497,12.883,11.139,10.748
25/03/2015,15:00:00,12.013,12.594,10.161,10.063
25/03/2015,16:00:00,12.497,13.846,9.866,9.768
25/03/2015,17:00:00,11.528,12.497,9.077,9.669
25/03/2015,18:00:00,9.571,9.669,7.782,8.481
25/03/2015,19:00:00,8.182,8.282,6.674,7.381
25/03/2015,20:00:00,6.877,7.079,5.757,6.573
25/03/2015,21:00:00,5.86,6.064,5.037,5.86
25/03/2015,22:00:00,5.244,5.45,4.519,5.347
25/03/2015,23:00:00,4.934,4.934,4.311,4.934
26/03/2015,00:00:00,4.831,4.831,4.311,4.831
26/03/2015,01:00:00,4.727,4.934,4.311,4.727
26/03/2015,02:00:00,4.831,4.934,4.415,4.831
26/03/2015,03:00:00,4.727,5.141,4.623,4.831
26/03/2015,04:00:00,4.519,4.727,4.311,4.727
26/03/2015,05:00:00,4.102,4.311,3.998,4.415
26/03/2015,06:00:00,4.102,4.311,3.998,4.415
26/03/2015,07:00:00,4.519,4.623,4.519,4.623
26/03/2015,08:00:00,5.244,5.244,5.45,5.141
26/03/2015,09:00:00,6.471,6.37,6.37,6.268
26/03/2015,10:00:00,9.077,9.077,8.978,8.581
26/03/2015,11:00:00,10.944,11.041,10.748,9.965
26/03/2015,12:00:00,15.473,14.996,13.942,12.883
26/03/2015,13:00:00,15.091,15.282,12.787,12.787
26/03/2015,14:00:00,15.473,15.378,12.883,12.98
26/03/2015,15:00:00,15.76,15.76,11.528,12.013
26/03/2015,16:00:00,14.613,15.378,9.373,11.334
26/03/2015,17:00:00,13.173,13.076,8.68,10.553
26/03/2015,18:00:00,11.625,11.625,8.282,9.373
26/03/2015,19:00:00,10.161,10.357,7.582,8.481
26/03/2015,20:00:00,9.077,9.373,6.978,7.782
26/03/2015,21:00:00,7.983,8.481,6.471,7.28
26/03/2015,22:00:00,7.28,7.882,5.962,6.674
26/03/2015,23:00:00,6.573,6.978,5.45,6.166
27/03/2015,00:00:00,5.86,6.268,4.831,5.655
27/03/2015,01:00:00,5.244,5.757,4.207,5.244
27/03/2015,02:00:00,4.623,4.831,3.683,4.727
27/03/2015,03:00:00,4.102,4.207,2.943,4.207
27/03/2015,04:00:00,3.367,3.472,2.195,3.683
27/03/2015,05:00:00,2.943,3.155,1.98,3.261
27/03/2015,06:00:00,1.872,2.303,1.003,2.73
27/03/2015,07:00:00,1.33,1.764,1.003,2.517
27/03/2015,08:00:00,4.415,3.998,4.102,5.962
27/03/2015,09:00:00,7.782,8.779,9.275,10.063
27/03/2015,10:00:00,10.455,12.207,12.497,12.11
27/03/2015,11:00:00,13.654,14.804,15.091,14.038
27/03/2015,12:00:00,13.75,14.038,13.654,12.304
27/03/2015,13:00:00,14.9,14.613,14.23,12.883
27/03/2015,14:00:00,16.046,15.951,14.613,13.365
27/03/2015,15:00:00,18.045,16.999,13.942,12.883
27/03/2015,16:00:00,16.046,14.709,12.69,12.401
27/03/2015,17:00:00,14.421,13.461,11.431,12.013
27/03/2015,18:00:00,11.916,11.916,10.455,10.455
27/03/2015,19:00:00,10.944,11.139,9.768,9.965
27/03/2015,20:00:00,9.669,9.768,8.879,9.077
27/03/2015,21:00:00,9.176,9.275,8.481,8.779
27/03/2015,22:00:00,8.68,8.779,8.182,8.581
27/03/2015,23:00:00,8.481,8.581,8.082,8.382
28/03/2015,00:00:00,8.382,8.481,7.983,8.382
28/03/2015,01:00:00,8.182,8.282,7.983,8.282
28/03/2015,02:00:00,8.082,8.182,7.882,8.182
28/03/2015,03:00:00,8.082,8.182,7.882,8.182
28/03/2015,04:00:00,8.082,8.182,7.983,8.182
28/03/2015,05:00:00,8.182,8.282,8.082,8.282
28/03/2015,06:00:00,8.382,8.481,8.282,8.481
28/03/2015,07:00:00,9.176,9.176,9.077,9.077
28/03/2015,08:00:00,10.357,10.455,10.259,10.161
28/03/2015,09:00:00,12.11,12.11,11.916,11.625
28/03/2015,10:00:00,13.75,13.461,13.461,13.076
28/03/2015,11:00:00,13.75,13.365,13.75,13.365
28/03/2015,12:00:00,13.558,13.173,13.654,12.98
28/03/2015,13:00:00,15.282,13.846,14.996,14.23
28/03/2015,14:00:00,18.14,17.284,17.094,15.855
28/03/2015,15:00:00,15.282,14.996,15.282,14.613
28/03/2015,16:00:00,15.473,14.613,14.517,13.942
28/03/2015,17:00:00,13.654,13.654,13.558,13.076
28/03/2015,18:00:00,12.69,12.883,12.98,12.497
28/03/2015,19:00:00,12.013,12.207,12.304,11.916
28/03/2015,20:00:00,11.431,11.625,11.722,11.431
28/03/2015,21:00:00,10.748,10.944,11.041,10.846
28/03/2015,22:00:00,10.161,10.455,10.455,10.357
28/03/2015,23:00:00,9.768,10.063,10.259,9.965
29/03/2015,00:00:00,9.571,9.866,10.063,9.965
29/03/2015,01:00:00,9.373,9.768,9.866,9.768
29/03/2015,02:00:00,9.373,9.571,9.768,9.669
29/03/2015,03:00:00,8.978,9.275,9.275,9.275
29/03/2015,04:00:00,8.879,9.077,9.176,9.176
29/03/2015,05:00:00,8.68,8.879,9.077,9.077
29/03/2015,06:00:00,8.581,8.779,8.978,8.978
29/03/2015,07:00:00,8.879,9.077,9.275,9.176
29/03/2015,08:00:00,8.978,9.176,9.373,9.275
29/03/2015,09:00:00,10.357,10.455,10.357,10.357
29/03/2015,10:00:00,11.819,11.625,11.819,11.431
29/03/2015,11:00:00,11.528,11.528,11.722,11.236
29/03/2015,12:00:00,12.401,12.304,12.497,11.916
29/03/2015,13:00:00,13.942,13.75,14.038,12.883
29/03/2015,14:00:00,14.804,14.804,14.9,13.558
29/03/2015,15:00:00,13.365,13.365,12.497,12.304
29/03/2015,16:00:00,13.461,13.365,12.304,12.11
29/03/2015,17:00:00,12.401,12.497,11.722,11.431
29/03/2015,18:00:00,11.431,11.722,10.944,11.041
29/03/2015,19:00:00,10.455,10.846,10.455,10.259
29/03/2015,20:00:00,10.063,10.455,10.161,9.965
29/03/2015,21:00:00,9.571,9.965,9.866,9.472
29/03/2015,22:00:00,9.077,9.472,9.373,9.176
29/03/2015,23:00:00,8.282,8.68,8.68,8.481
30/03/2015,00:00:00,8.082,8.282,8.481,8.282
30/03/2015,01:00:00,7.882,8.082,8.282,8.082
30/03/2015,02:00:00,7.079,7.381,7.582,7.381
30/03/2015,03:00:00,6.37,6.674,6.978,6.674
30/03/2015,04:00:00,5.962,6.268,6.674,6.37
30/03/2015,05:00:00,5.45,5.962,6.166,5.962
30/03/2015,06:00:00,5.244,5.552,5.962,5.655
30/03/2015,07:00:00,5.141,6.166,6.674,6.674
30/03/2015,08:00:00,6.978,8.879,9.077,9.472
30/03/2015,09:00:00,10.846,11.041,11.625,11.916
30/03/2015,10:00:00,13.461,13.269,13.558,13.461
30/03/2015,11:00:00,15.855,15.187,15.378,14.038
30/03/2015,12:00:00,15.664,14.804,15.187,13.75
30/03/2015,13:00:00,14.996,14.517,14.9,13.654
30/03/2015,14:00:00,13.75,13.173,14.134,12.883
30/03/2015,15:00:00,12.304,12.11,12.787,11.722
30/03/2015,16:00:00,11.334,11.334,12.11,11.236
30/03/2015,17:00:00,10.553,10.553,11.236,10.553
30/03/2015,18:00:00,9.965,10.063,10.651,10.259
30/03/2015,19:00:00,9.571,9.669,10.259,9.866
30/03/2015,20:00:00,9.669,9.768,10.259,9.965
30/03/2015,21:00:00,9.866,10.063,10.357,10.259
30/03/2015,22:00:00,10.161,10.161,10.357,10.357
30/03/2015,23:00:00,10.161,10.161,10.357,10.357
31/03/2015,00:00:00,10.259,10.259,10.357,10.455
31/03/2015,01:00:00,9.866,9.965,10.161,10.063
31/03/2015,02:00:00,9.472,9.571,9.669,9.768
31/03/2015,03:00:00,9.373,9.472,9.669,9.669
31/03/2015,04:00:00,8.978,9.077,9.176,9.275
31/03/2015,05:00:00,8.581,8.779,8.779,8.779
31/03/2015,06:00:00,8.082,8.382,8.382,8.382
31/03/2015,07:00:00,8.481,8.581,8.779,8.481
31/03/2015,08:00:00,9.866,9.472,9.866,9.768
31/03/2015,09:00:00,13.365,12.013,12.11,12.207
31/03/2015,10:00:00,13.846,13.365,12.883,12.883
31/03/2015,11:00:00,17.284,15.855,15.473,14.517
31/03/2015,12:00:00,19.092,17.76,16.618,16.046
31/03/2015,13:00:00,18.616,16.237,15.187,14.613
31/03/2015,14:00:00,18.426,16.618,14.517,14.613
31/03/2015,15:00:00,17.665,18.426,12.69,13.846
31/03/2015,16:00:00,16.808,15.855,11.431,13.173
31/03/2015,17:00:00,14.421,14.9,10.553,11.528
31/03/2015,18:00:00,12.013,12.401,9.768,10.748
31/03/2015,19:00:00,10.455,11.041,8.978,9.669
31/03/2015,20:00:00,9.176,9.768,8.082,8.779
31/03/2015,21:00:00,8.082,8.779,7.381,7.782
31/03/2015,22:00:00,7.179,7.882,6.775,7.28
31/03/2015,23:00:00,6.573,7.179,6.268,6.674
01/04/2015,00:00:00,5.757,6.37,5.655,6.064
01/04/2015,01:00:00,5.141,5.757,5.141,5.45
01/04/2015,02:00:00,4.623,5.037,4.415,4.934
01/04/2015,03:00:00,4.102,4.727,3.893,4.519
01/04/2015,04:00:00,3.472,4.102,3.049,3.998
01/04/2015,05:00:00,2.943,3.683,2.303,3.578
01/04/2015,06:00:00,2.303,3.261,2.088,3.049
01/04/2015,07:00:00,3.683,4.207,2.943,3.893
01/04/2015,08:00:00,8.68,7.481,7.381,7.782
01/04/2015,09:00:00,12.594,10.748,10.748,10.944
01/04/2015,10:00:00,12.883,11.819,11.041,12.497
01/04/2015,11:00:00,13.269,12.98,12.207,12.013
01/04/2015,12:00:00,16.141,15.569,14.325,12.883
01/04/2015,13:00:00,12.883,12.69,11.916,11.431
01/04/2015,14:00:00,13.654,13.558,12.69,11.916
01/04/2015,15:00:00,13.654,13.654,12.787,11.722
01/04/2015,16:00:00,12.401,12.401,11.916,10.944
01/04/2015,17:00:00,11.236,11.236,10.944,10.259
01/04/2015,18:00:00,10.259,10.357,10.161,9.571
01/04/2015,19:00:00,9.373,9.571,9.571,9.077
01/04/2015,20:00:00,8.978,9.176,9.275,8.779
01/04/2015,21:00:00,8.779,8.978,9.176,8.68
01/04/2015,22:00:00,8.581,8.779,8.978,8.481
01/04/2015,23:00:00,8.68,8.779,8.978,8.68
02/04/2015,00:00:00,8.68,8.779,8.879,8.779
02/04/2015,01:00:00,8.879,8.978,8.978,8.978
02/04/2015,02:00:00,8.978,9.077,8.978,9.077
02/04/2015,03:00:00,8.978,9.077,9.077,9.077
02/04/2015,04:00:00,7.782,8.282,8.481,8.282
02/04/2015,05:00:00,7.582,8.082,8.182,7.983
02/04/2015,06:00:00,7.381,7.381,7.782,7.582
02/04/2015,07:00:00,7.882,7.682,7.882,7.682
02/04/2015,08:00:00,9.077,9.176,8.978,8.779
02/04/2015,09:00:00,11.236,11.041,10.846,10.161
02/04/2015,10:00:00,12.98,12.787,12.304,11.431
02/04/2015,11:00:00,12.98,13.076,12.594,11.722
02/04/2015,12:00:00,14.325,14.325,13.654,12.497
02/04/2015,13:00:00,17.379,17.57,15.855,14.804
02/04/2015,14:00:00,17.379,17.379,16.141,14.804
02/04/2015,15:00:00,18.426,18.236,16.523,15.569
02/04/2015,16:00:00,16.808,16.523,15.473,14.613
02/04/2015,17:00:00,15.282,15.091,14.421,13.558
02/04/2015,18:00:00,13.365,13.558,12.69,12.401
02/04/2015,19:00:00,12.401,12.401,11.916,11.722
02/04/2015,20:00:00,11.722,11.819,11.431,11.236
02/04/2015,21:00:00,10.944,11.139,10.944,10.748
02/04/2015,22:00:00,10.357,10.553,10.357,10.357
02/04/2015,23:00:00,9.768,9.965,9.768,9.669
03/04/2015,00:00:00,9.373,9.571,9.373,9.373
03/04/2015,01:00:00,9.077,9.176,9.077,9.077
03/04/2015,02:00:00,8.879,9.275,8.978,8.978
03/04/2015,03:00:00,8.879,9.176,8.879,8.879
03/04/2015,04:00:00,8.879,9.077,8.879,8.779
03/04/2015,05:00:00,8.779,8.978,8.879,8.779
03/04/2015,06:00:00,8.779,8.978,8.779,8.779
03/04/2015,07:00:00,9.077,9.176,9.077,9.077
03/04/2015,08:00:00,9.669,9.669,9.768,9.571
03/04/2015,09:00:00,11.139,11.041,10.944,10.651
03/04/2015,10:00:00,12.787,12.497,12.497,12.11
03/04/2015,11:00:00,14.325,14.038,14.134,13.654
03/04/2015,12:00:00,14.038,13.846,13.846,13.461
03/04/2015,13:00:00,13.942,13.75,13.942,13.461
03/04/2015,14:00:00,14.9,14.709,14.9,14.134
03/04/2015,15:00:00,15.282,14.996,15.187,14.517
03/04/2015,16:00:00,14.517,14.421,14.421,13.846
03/04/2015,17:00:00,13.365,13.942,13.942,13.461
03/04/2015,18:00:00,13.076,13.654,13.558,13.076
03/04/2015,19:00:00,12.207,12.787,12.787,12.497
03/04/2015,20:00:00,11.625,12.013,12.013,11.722
03/04/2015,21:00:00,11.139,11.625,11.528,11.334
03/04/2015,22:00:00,10.748,11.236,11.041,10.846
03/04/2015,23:00:00,10.455,10.944,10.651,10.553
04/04/2015,00:00:00,10.259,10.651,10.357,10.259
04/04/2015,01:00:00,9.965,10.455,10.063,9.965
04/04/2015,02:00:00,9.571,10.063,9.768,9.669
04/04/2015,03:00:00,9.472,9.866,9.472,9.373
04/04/2015,04:00:00,9.176,9.571,9.275,9.176
04/04/2015,05:00:00,8.978,9.373,9.077,8.978
04/04/2015,06:00:00,8.68,9.077,8.879,8.779
04/04/2015,07:00:00,8.978,9.275,8.978,8.879
04/04/2015,08:00:00,9.077,9.373,8.978,8.879
04/04/2015,09:00:00,11.334,10.846,10.846,10.455
04/04/2015,10:00:00,12.401,11.722,11.625,10.944
04/04/2015,11:00:00,12.11,11.625,11.334,10.651
04/04/2015,12:00:00,12.11,11.625,11.236,10.651
04/04/2015,13:00:00,13.365,12.69,12.497,11.528
04/04/2015,14:00:00,13.076,12.594,12.207,11.334
04/04/2015,15:00:00,12.013,11.916,11.625,10.846
04/04/2015,16:00:00,12.207,12.11,11.334,10.651
04/04/2015,17:00:00,11.236,11.334,11.041,10.357
04/04/2015,18:00:00,10.357,10.553,10.357,9.768
04/04/2015,19:00:00,9.965,10.161,9.965,9.472
04/04/2015,20:00:00,9.571,9.866,9.669,9.275
04/04/2015,21:00:00,8.978,9.176,9.176,8.779
04/04/2015,22:00:00,8.978,9.077,9.077,8.68
04/04/2015,23:00:00,8.779,8.879,8.779,8.581
05/04/2015,00:00:00,8.581,8.68,8.581,8.382
05/04/2015,01:00:00,8.382,8.481,8.382,8.282
05/04/2015,02:00:00,8.282,8.382,8.382,8.182
05/04/2015,03:00:00,8.082,8.182,8.182,7.983
05/04/2015,04:00:00,7.983,8.082,8.082,7.882
05/04/2015,05:00:00,7.782,7.882,7.983,7.782
05/04/2015,06:00:00,7.882,7.882,7.882,7.782
05/04/2015,07:00:00,8.282,8.282,8.282,7.983
05/04/2015,08:00:00,10.357,10.063,10.357,9.965
05/04/2015,09:00:00,13.076,12.11,12.207,11.431
05/04/2015,10:00:00,16.332,15.091,15.091,14.325
05/04/2015,11:00:00,14.613,14.23,14.134,13.173
05/04/2015,12:00:00,17.189,16.237,16.046,14.517
05/04/2015,13:00:00,16.713,16.332,15.76,14.517
05/04/2015,14:00:00,15.569,15.378,14.9,14.038
05/04/2015,15:00:00,15.187,14.9,14.709,13.654
05/04/2015,16:00:00,15.569,15.569,15.091,14.038
05/04/2015,17:00:00,14.613,14.613,14.325,13.365
05/04/2015,18:00:00,12.883,13.269,12.883,12.11
05/04/2015,19:00:00,11.625,11.916,11.625,11.041
05/04/2015,20:00:00,10.357,10.748,10.553,10.063
05/04/2015,21:00:00,9.373,9.768,9.768,9.373
05/04/2015,22:00:00,8.581,8.978,8.879,8.68
05/04/2015,23:00:00,7.782,8.182,8.182,8.082
06/04/2015,00:00:00,7.079,7.28,7.481,7.481
06/04/2015,01:00:00,6.37,6.674,6.877,6.877
06/04/2015,02:00:00,5.962,6.166,6.268,6.268
06/04/2015,03:00:00,5.347,5.45,5.757,5.86
06/04/2015,04:00:00,4.831,4.831,5.244,5.244
06/04/2015,05:00:00,4.415,4.207,4.934,4.831
06/04/2015,06:00:00,4.207,3.998,4.623,4.727
06/04/2015,07:00:00,5.45,5.45,6.471,6.674
06/04/2015,08:00:00,9.472,9.176,9.373,10.651
06/04/2015,09:00:00,14.421,13.654,13.365,14.325
06/04/2015,10:00:00,19.092,17.76,17.855,17.475
06/04/2015,11:00:00,24.255,21.76,22.429,21.282
06/04/2015,12:00:00,25.61,23.581,23.196,21.951
06/04/2015,13:00:00,26.585,24.158,21.282,21.091
06/04/2015,14:00:00,25.125,23.677,21.378,19.377
06/04/2015,15:00:00,23.388,22.908,18.426,18.14
06/04/2015,16:00:00,22.046,22.142,16.237,16.808
06/04/2015,17:00:00,19.472,19.282,15.091,15.951
06/04/2015,18:00:00,16.427,17.284,13.846,14.517
06/04/2015,19:00:00,14.421,15.187,12.69,13.269
06/04/2015,20:00:00,12.98,13.75,11.722,12.207
06/04/2015,21:00:00,11.819,12.594,10.651,11.236
06/04/2015,22:00:00,10.553,11.431,9.768,10.357
06/04/2015,23:00:00,9.571,10.259,8.879,9.571
07/04/2015,00:00:00,8.68,9.472,8.182,8.779
07/04/2015,01:00:00,7.782,8.481,7.481,8.082
07/04/2015,02:00:00,7.381,7.983,6.978,7.682
07/04/2015,03:00:00,6.877,7.481,6.573,7.179
07/04/2015,04:00:00,6.37,6.877,6.064,6.573
07/04/2015,05:00:00,5.86,6.268,5.757,6.166
07/04/2015,06:00:00,5.347,5.757,5.037,5.757
07/04/2015,07:00:00,6.573,6.471,6.775,7.079
07/04/2015,08:00:00,9.571,9.669,9.275,10.063
07/04/2015,09:00:00,14.038,13.558,13.365,13.942
07/04/2015,10:00:00,17.95,15.855,17.284,17.189
07/04/2015,11:00:00,21.091,19.948,20.424,18.711
07/04/2015,12:00:00,24.545,22.908,23.292,22.333
07/04/2015,13:00:00,26.977,24.641,22.046,22.908
07/04/2015,14:00:00,28.555,25.708,23.1,21.664
07/04/2015,15:00:00,27.961,25.513,18.236,18.806
07/04/2015,16:00:00,26,24.351,16.903,18.521
07/04/2015,17:00:00,22.908,21.664,15.855,17.284
07/04/2015,18:00:00,19.758,19.662,14.996,16.141
07/04/2015,19:00:00,17.665,17.95,13.75,14.996
07/04/2015,20:00:00,16.141,16.523,12.883,13.75
07/04/2015,21:00:00,14.804,15.282,12.013,12.883
07/04/2015,22:00:00,13.461,14.038,11.139,12.11
07/04/2015,23:00:00,12.304,12.883,10.455,11.334
08/04/2015,00:00:00,11.625,12.207,9.866,10.748
08/04/2015,01:00:00,10.651,11.334,9.176,10.063
08/04/2015,02:00:00,9.866,10.553,8.481,9.373
08/04/2015,03:00:00,9.077,9.768,7.882,8.68
08/04/2015,04:00:00,8.382,9.077,7.381,8.082
08/04/2015,05:00:00,7.582,8.481,6.775,7.582
08/04/2015,06:00:00,7.179,7.983,6.37,7.079
08/04/2015,07:00:00,8.182,9.077,7.983,8.481
08/04/2015,08:00:00,11.236,12.497,11.041,11.528
08/04/2015,09:00:00,15.378,14.996,14.23,14.421
08/04/2015,10:00:00,20.615,19.472,19.377,18.996
08/04/2015,11:00:00,26.097,22.908,23.196,22.908
08/04/2015,12:00:00,26.683,24.641,20.615,24.835
08/04/2015,13:00:00,27.862,25.805,21.187,24.835
08/04/2015,14:00:00,23.773,22.717,20.043,23.196
08/04/2015,15:00:00,19.377,19.758,18.045,19.187
08/04/2015,16:00:00,21.569,21.282,18.996,20.138
08/04/2015,17:00:00,19.282,19.662,17.379,18.045
08/04/2015,18:00:00,17.284,17.665,16.237,16.618
08/04/2015,19:00:00,15.282,15.951,14.709,14.996
08/04/2015,20:00:00,14.134,14.613,13.558,13.942
08/04/2015,21:00:00,13.558,13.846,13.076,13.269
08/04/2015,22:00:00,12.787,12.98,12.401,12.497
08/04/2015,23:00:00,11.722,12.11,11.334,11.431
09/04/2015,00:00:00,11.528,11.819,11.041,11.041
09/04/2015,01:00:00,11.334,11.528,10.846,10.944
09/04/2015,02:00:00,10.944,11.236,10.553,10.651
09/04/2015,03:00:00,9.768,10.161,9.571,9.571
09/04/2015,04:00:00,9.077,9.373,8.978,9.077
09/04/2015,05:00:00,8.481,8.779,8.282,8.481
09/04/2015,06:00:00,8.182,8.382,7.983,8.182
09/04/2015,07:00:00,9.472,8.68,9.275,9.866
09/04/2015,08:00:00,11.334,10.846,11.139,11.722
09/04/2015,09:00:00,13.461,12.98,13.75,13.846
09/04/2015,10:00:00,18.426,16.237,17.665,18.045
09/04/2015,11:00:00,22.717,19.187,20.519,20.901
09/04/2015,12:00:00,25.319,22.812,22.238,22.717
09/04/2015,13:00:00,26.488,25.222,22.238,24.158
09/04/2015,14:00:00,26.585,24.448,21.664,22.046
09/04/2015,15:00:00,25.708,24.448,18.711,19.472
09/04/2015,16:00:00,24.738,23.581,17.76,19.472
09/04/2015,17:00:00,21.187,21.76,16.713,18.14
09/04/2015,18:00:00,19.472,19.948,15.76,16.332
09/04/2015,19:00:00,17.475,18.14,14.709,15.187
09/04/2015,20:00:00,15.951,16.523,13.654,14.038
09/04/2015,21:00:00,14.9,15.091,12.787,13.076
09/04/2015,22:00:00,13.558,13.942,11.916,12.11
09/04/2015,23:00:00,12.304,12.98,11.236,11.431
10/04/2015,00:00:00,11.528,12.11,10.455,10.748
10/04/2015,01:00:00,10.748,11.236,9.768,10.063
10/04/2015,02:00:00,10.161,10.455,9.275,9.472
10/04/2015,03:00:00,9.373,9.768,8.581,8.978
10/04/2015,04:00:00,8.779,9.176,8.182,8.481
10/04/2015,05:00:00,8.182,8.581,7.682,7.983
10/04/2015,06:00:00,8.082,8.282,7.582,7.682
10/04/2015,07:00:00,8.581,8.779,8.182,8.481
10/04/2015,08:00:00,10.651,10.455,10.748,10.651
10/04/2015,09:00:00,13.654,15.091,14.804,13.269
10/04/2015,10:00:00,20.043,18.521,18.996,17.475
10/04/2015,11:00:00,18.996,18.616,18.996,18.236
10/04/2015,12:00:00,19.758,18.331,17.57,17.094
10/04/2015,13:00:00,19.567,18.711,17.665,17.57
10/04/2015,14:00:00,21.855,20.996,19.377,18.711
10/04/2015,15:00:00,20.043,19.853,17.094,17.665
10/04/2015,16:00:00,18.711,18.331,16.523,16.713
10/04/2015,17:00:00,17.57,17.475,15.951,16.141
10/04/2015,18:00:00,15.951,15.951,14.9,15.187
10/04/2015,19:00:00,14.517,14.613,13.942,14.325
10/04/2015,20:00:00,13.558,13.558,13.173,13.558
10/04/2015,21:00:00,12.69,12.787,12.401,12.883
10/04/2015,22:00:00,11.916,12.013,11.722,12.304
10/04/2015,23:00:00,11.041,11.334,11.041,11.625
11/04/2015,00:00:00,10.846,11.041,10.846,11.431
11/04/2015,01:00:00,10.748,10.944,10.748,11.236
11/04/2015,02:00:00,10.651,10.748,10.651,11.139
11/04/2015,03:00:00,10.455,10.651,10.553,10.944
11/04/2015,04:00:00,9.965,10.161,10.161,10.553
11/04/2015,05:00:00,9.866,10.063,10.063,10.357
11/04/2015,06:00:00,9.866,9.965,9.965,10.259
11/04/2015,07:00:00,10.063,10.063,10.259,10.455
11/04/2015,08:00:00,10.063,10.063,10.063,10.259
11/04/2015,09:00:00,11.139,10.944,10.846,10.748
11/04/2015,10:00:00,18.331,16.808,15.855,16.237
11/04/2015,11:00:00,19.472,17.665,16.332,17.379
11/04/2015,12:00:00,22.046,20.234,18.045,19.567
11/04/2015,13:00:00,24.351,21.76,17.475,18.14
11/04/2015,14:00:00,20.519,20.043,15.664,16.237
11/04/2015,15:00:00,19.948,21.664,15.282,15.664
11/04/2015,16:00:00,18.996,18.616,14.325,14.996
11/04/2015,17:00:00,16.332,16.618,13.173,13.846
11/04/2015,18:00:00,13.942,14.517,11.625,12.401
11/04/2015,19:00:00,12.013,12.594,10.651,11.139
11/04/2015,20:00:00,10.846,11.431,9.866,10.161
11/04/2015,21:00:00,9.965,10.553,9.275,9.571
11/04/2015,22:00:00,9.077,9.669,8.581,8.879
11/04/2015,23:00:00,8.282,8.879,7.882,8.182
12/04/2015,00:00:00,7.481,8.082,7.28,7.582
12/04/2015,01:00:00,6.775,7.381,6.674,7.079
